i2009,i2009,DCE,555.0,555.0,552.5,552.5,20190917,00:00:00.000000,2019-09-17 00:00:00,12430,8482.0,20190917
i2009,i2009,DCE,535.5,544.0,530.5,537.5,20190918,00:00:00.000000,2019-09-18 00:00:00,28168,23716.0,20190918
i2009,i2009,DCE,536.5,538.0,522.0,523.0,20190919,00:00:00.000000,2019-09-19 00:00:00,29312,38270.0,20190919
i2009,i2009,DCE,521.0,523.0,504.0,509.5,20190920,00:00:00.000000,2019-09-20 00:00:00,44106,47918.0,20190920
i2009,i2009,DCE,509.5,522.0,505.0,520.0,20190923,00:00:00.000000,2019-09-23 00:00:00,26116,51106.0,20190923
i2009,i2009,DCE,520.5,525.0,511.0,512.0,20190924,00:00:00.000000,2019-09-24 00:00:00,24074,55184.0,20190924
i2009,i2009,DCE,510.5,519.0,510.5,513.0,20190925,00:00:00.000000,2019-09-25 00:00:00,20058,60630.0,20190925
i2009,i2009,DCE,513.0,521.0,512.0,516.0,20190926,00:00:00.000000,2019-09-26 00:00:00,15850,59950.0,20190926
i2009,i2009,DCE,515.0,524.5,512.0,520.0,20190927,00:00:00.000000,2019-09-27 00:00:00,27562,65670.0,20190927
i2009,i2009,DCE,520.0,531.5,515.5,529.5,20190930,00:00:00.000000,2019-09-30 00:00:00,20580,61942.0,20190930
i2009,i2009,DCE,528.5,532.5,513.0,522.5,20191008,00:00:00.000000,2019-10-08 00:00:00,22336,58020.0,20191008
i2009,i2009,DCE,523.0,525.0,514.0,515.5,20191009,00:00:00.000000,2019-10-09 00:00:00,20420,66724.0,20191009
i2009,i2009,DCE,515.0,526.0,514.5,525.0,20191010,00:00:00.000000,2019-10-10 00:00:00,21054,67748.0,20191010
i2009,i2009,DCE,525.0,531.0,521.0,530.5,20191011,00:00:00.000000,2019-10-11 00:00:00,25818,72386.0,20191011
i2009,i2009,DCE,528.5,534.5,517.0,517.0,20191014,00:00:00.000000,2019-10-14 00:00:00,33924,84682.0,20191014
i2009,i2009,DCE,518.0,528.5,517.0,527.0,20191015,00:00:00.000000,2019-10-15 00:00:00,33452,85748.0,20191015
i2009,i2009,DCE,528.0,528.0,517.5,518.5,20191016,00:00:00.000000,2019-10-16 00:00:00,36240,91378.0,20191016
i2009,i2009,DCE,518.0,524.5,505.0,521.5,20191017,00:00:00.000000,2019-10-17 00:00:00,75106,110870.0,20191017
i2009,i2009,DCE,521.5,528.0,513.5,524.0,20191018,00:00:00.000000,2019-10-18 00:00:00,61938,119268.0,20191018
i2009,i2009,DCE,525.0,526.0,515.0,518.5,20191021,00:00:00.000000,2019-10-21 00:00:00,39082,117768.0,20191021
i2009,i2009,DCE,519.0,520.5,515.0,519.5,20191022,00:00:00.000000,2019-10-22 00:00:00,22572,114506.0,20191022
i2009,i2009,DCE,520.0,525.0,518.5,520.5,20191023,00:00:00.000000,2019-10-23 00:00:00,19534,111934.0,20191023
